date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2012/03/19;23.8886041666667;55.8405;6.267875;5.92985416666667;6.29689583333333;11.885;21.2927291666667;0.179343961635377;1.87645833333333;303.043118014314;17.4227083333333;72.2858333333333;839.046041666667;6;1;5;0;2;4
2012/03/20;17.8993020833333;44.7785423961328;7.5972145985541;4.58742453038325;5.77719962473518;10.1443971486522;21.0053020833333;0.127809986567916;2.36885416666667;47.8693661339085;17.4840950727025;71.0092401076418;840.241556677563;5;3;2;0;2;3
2012/03/21;28.5749375;60.1080208333333;5.21810416666667;5.1930625;6.27116666666667;11.2167291666667;22.1239791666667;0.150068141314422;1.57166666666667;7.49274141029095;17.105625;65.6191666666667;839.897708333333;5;1;4;0;1;4
2012/03/22;20.7478958333333;46.067;5.3465;5.54241666666667;5.47570833333333;10.7601041666667;24.177125;0.252672257518603;1.69666666666667;86.7270416157872;17.4339583333333;62.6889583333333;839.309375;3;1;2;0;2;1
2012/03/23;23.4646875;84.2149849069429;7.893977699892;4.96604166666667;5.86695833333333;10.5722708333333;24.0367916666667;0.107576646131014;1.74489583333333;70.9066144382803;17.0400689795817;68.2861955444104;839.969583333333;3;1;2;0;1;2
2012/03/24;12.4277708333333;26.6942916666667;4.51391666666667;3.1051875;5.25029166666667;8.10691666666667;20.7198125;0.0697501954726251;2.59541666666667;67.0908501344756;16.3616666666667;74.3760416666667;840.716875;5;2;3;0;4;1
2012/03/25;7.17533333333333;25.0885;7.18683333333333;3.35933333333333;5.66285416666667;8.7555625;17.9551875;0.081858267509014;2.17270833333333;45.4844456605662;17.36;63.628125;840.751666666667;2;1;1;0;2;0
2012/03/26;26.1840208333333;76.8698125;4.26322916666667;4.7471875;6.14414583333333;10.6329375;24.8686875;0.208683553195912;1.55260416666667;152.754243497824;17.8304166666667;61.1220833333333;838.720833333333;3;0;3;0;1;2
2012/03/27;21.4322916666667;59.4722083333333;8.69777083333333;6.30835416666667;7.12020833333333;13.2144166666667;25.4902291666667;0.197218807897262;1.8409375;56.747654989843;19.3952083333333;56.4627083333333;836.859791666667;8;5;3;0;3;5
2012/03/28;16.5562916666667;45.0830208333333;4.32922916666667;3.9375;5.47397916666667;9.1590625;23.0739375;0.0944363862287486;3.380625;50.601992567618;16.8570833333333;63.7033333333333;837.978958333333;3;1;2;0;1;2
2012/03/29;17.1149791666667;25.5146041666667;3.49514583333333;4.7178125;6.66904166666667;11.1277916666667;19.2405625;0.164080399114549;2.67125;334.756653079496;15.5072916666667;88.040625;836.747291666667;3;2;1;0;0;3
2012/03/30;15.4017916666667;24.097625;3.87741666666667;4.08439583333333;6.25972916666667;10.0947083333333;19.3305416666667;0.169184281537098;2.83625;336.737988925661;15.820625;88.7895833333333;833.453125;6;4;2;0;5;1
2012/03/31;15.559;20.1976041666667;3.9936875;5.17770833333333;6.50035416666667;11.3180833333333;22.8131666666667;0.225105269837561;2.36770833333333;192.692345134033;14.0102083333333;78.02125;833.330416666667;3;2;1;0;2;1
2012/04/01;5.60895833333333;9.66316666666667;16.6125208333333;4.92810416666667;2.80658333333333;7.73441666666667;14.4103958333333;1.95210415548302;2.19604166666667;105.837414824964;13.8685416666667;74.44;840.419497201929;7;1;6;0;5;2
2012/04/02;6.89095833333333;13.591625;18.1468541666667;6.01485416666667;5.44139583333333;11.4649166666667;12.1413333333333;2.45318551419655;1.94729166666667;97.4749756277971;13.6295833333333;66.3964583333333;844.573938879279;6;2;4;0;2;4
2012/04/03;14.5777916666667;33.4142083333333;18.9159583333333;8.50339583333333;7.73052083333333;16.2305416666667;9.15170833333333;2.3261015470302;1.048125;108.701001767282;13.4979166666667;54.9358333333333;846.857805463231;5;3;2;0;0;5
2012/04/04;24.0551875;52.9409583333333;19.2676458333333;10.6420208333333;6.15170833333333;16.8016666666667;14.2868333333333;2.48912777584125;0.761145833333333;203.221829045847;15.2372916666667;55.8489583333333;848.254712914602;2;1;1;0;0;2
2012/04/05;11.9628541666667;24.23575;10.070875;6.55241666666667;4.51379166666667;11.0593541666667;17.5933958333333;3.05151329202;1.83354166666667;81.0660888404199;16.32875;57.125;850.761610527542;4;1;3;0;3;1
